sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_aromatic_rings,number_amide_bonds,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_spiro,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_C_O,fr_C_O_noCOO,fr_Al_OH,fr_Ar_OH,fr_methoxy,fr_oxime,fr_ester,fr_Al_COO,fr_Ar_COO,fr_COO,fr_COO2,fr_ketone,fr_ether,fr_phenol,fr_aldehyde,fr_quatN,fr_NH2,fr_NH1,fr_NH0,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_Imine,fr_nitrile,fr_hdrzine,fr_hdrzone,fr_nitroso,fr_N_O,fr_nitro,fr_azo,fr_diazo,fr_azide,fr_amide,fr_priamide,fr_amidine,fr_guanido,fr_Nhpyrrole,fr_imide,fr_isocyan,fr_isothiocyan,fr_thiocyan,fr_halogen,fr_alkyl_halide,fr_sulfide,fr_SH,fr_C_S,fr_sulfone,fr_sulfonamd,fr_prisulfonamd,fr_barbitur,fr_urea,fr_term_acetylene,fr_imidazole,fr_furan,fr_thiophene,fr_thiazole,fr_oxazole,fr_pyridine,fr_piperdine,fr_piperzine,fr_morpholine,fr_lactam,fr_lactone,fr_tetrazole,fr_epoxide,fr_unbrch_alkane,fr_bicyclic,fr_benzene,fr_phos_acid,fr_phos_ester,fr_nitro_arom,fr_nitro_arom_nonortho,fr_dihydropyridine,fr_phenol_noOrthoHbond,fr_Al_OH_noTert,fr_benzodiazepine,fr_para_hydroxylation,fr_allylic_oxid,fr_aryl_methyl,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_ketone_Topliss,fr_ArN,fr_HOCCN
1,2.3831000000000007,61.209500000000034,272.00480637600003,35.53,8.696567471535493,4.511833908126153,3.038388551749553,2.0269744555474514,1.1634077803814902,10.282564010650198,5.427509436917842,4.059691896773535,2.7245376126838434,1.5372307496302913,0.36363636363636365,-0.8700000000000001,12.200771408351025,5.877474040673945,3.6429739074966694,97.5122738561789,0,1,0,1,0,3,0,4,0,1,4,0,0,15,0,3,82,0.3373417668198906,-0.46541752132195136,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.377500000000002,83.62950000000005,300.13615912,44.760000000000005,12.820709416124808,7.070325024197557,4.865147670166356,3.354565596646375,2.1997039342370908,12.820709416124808,7.070325024197557,4.865147670166356,3.354565596646375,2.1997039342370908,0.2777777777777778,-2.1699999999999995,16.204842500004034,8.315946008947156,4.41281356531401,130.1803078005051,0,2,0,1,0,4,0,4,0,2,7,0,0,22,0,4,116,0.3373417667999844,-0.46541752132197683,1,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.5106800000000025,75.92900000000004,251.131014164,33.019999999999996,11.258721089857005,6.256134420970808,4.820298554927821,3.4950750888224924,2.340627047633983,11.258721089857005,6.256134420970808,4.820298554927821,3.4950750888224924,2.340627047633983,0.23529411764705882,-2.11,13.324679228788067,5.686741661704429,2.669225413029379,113.81933280851965,0,2,0,1,0,2,0,2,0,2,4,0,0,19,0,2,96,0.09910918775366546,-0.3834234897805676,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.4572800000000026,87.81100000000005,311.152143532,51.480000000000004,13.652567939974356,7.359584110822054,5.398351838153889,4.009895352672515,2.7144487618826747,13.652567939974356,7.359584110822054,5.398351838153889,4.009895352672515,2.7144487618826747,0.3157894736842105,-2.19,17.1683951348407,7.887477158535423,3.594611665361707,136.77630749632664,0,2,0,2,0,4,0,4,0,2,7,0,0,23,0,4,120,0.17286830917052315,-0.3585347334978099,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.1888000000000014,74.66740000000004,273.10010796,61.60000000000001,11.060816230438219,6.166384614532931,4.22384540890469,2.823153238717282,1.7701526782009795,11.060816230438219,6.166384614532931,4.22384540890469,2.823153238717282,1.7701526782009795,0.2,-2.3999999999999995,14.018545496589201,6.675550267697799,3.7953067932797673,116.4633898502644,0,2,0,1,0,4,0,5,0,2,6,0,0,20,0,5,104,0.26894187497579936,-0.46460921845915326,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.4822800000000003,56.05900000000004,189.1153641,33.019999999999996,8.871969743908874,4.595450818447848,4.0060498464400185,2.300655524295812,1.440125181865587,8.871969743908874,4.595450818447848,4.0060498464400185,2.300655524295812,1.440125181865587,0.4166666666666667,-1.33,10.748926598263616,4.255264848961771,2.3352663119788017,85.12718071685222,0,1,0,0,0,2,0,2,0,1,3,0,0,14,0,2,74,0.09910918464513663,-0.38378630031775035,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.2634800000000004,73.16950000000004,277.131408088,68.55,12.174064884490088,6.198796807557068,4.598507017698761,3.386877076639604,1.7973167342038743,12.174064884490088,6.198796807557068,4.598507017698761,3.386877076639604,1.7973167342038743,0.4666666666666667,-1.8999999999999995,16.15524861878453,7.035588323994857,3.3506092496417526,118.61061961909958,0,1,0,2,0,5,0,5,0,1,6,0,0,20,0,5,108,0.337341781724255,-0.4654175212825275,1,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5.206200000000004,90.91900000000005,288.15141526,9.23,12.723202866687506,7.575360095546029,5.366024528947513,4.002167164086792,2.9701182360208054,12.723202866687506,7.575360095546029,5.366024528947513,4.002167164086792,2.9701182360208054,0.14285714285714285,-2.379999999999999,14.552813948095137,7.057521761572762,3.100551865641311,131.75396310432177,0,3,0,1,0,1,0,1,0,3,5,0,0,22,0,1,110,0.09296525069260743,-0.37577175921879413,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.152280000000002,72.72800000000005,253.11027872,42.25,10.744319649510492,6.05123624286282,4.109015267542284,2.759029641079651,1.731769887644276,10.744319649510492,6.05123624286282,4.109015267542284,2.759029641079651,1.731769887644276,0.1875,-2.3099999999999996,13.129450737706515,6.576541173006323,3.8351638966784014,112.56793592362993,0,2,0,1,0,3,0,3,0,2,5,0,0,19,0,3,96,0.20312917758791457,-0.46460921870110755,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.367860000000002,82.09000000000005,292.121177752,66.03999999999999,12.484426463823905,6.762937658813635,4.786546730475856,3.629373808766325,2.467329743575227,12.484426463823905,6.762937658813635,4.786546730475856,3.629373808766325,2.467329743575227,0.2222222222222222,-2.8199999999999994,15.566609709836447,6.75706692402738,2.6522075650297756,129.69039983389186,0,2,0,1,0,4,0,4,0,2,5,0,0,22,0,4,110,0.19809354389136757,-0.4967681937876207,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6.224780000000005,122.18439999999998,420.1473925,76.16,17.166177446184026,10.13295665460194,7.311452403977454,5.431693040819202,3.873631774305523,17.166177446184026,10.13295665460194,7.311452403977454,5.431693040819202,3.873631774305523,0.07407407407407407,-4.429999999999999,20.827109361130987,9.151196704560904,3.942836161712084,185.8566127143542,0,4,0,2,0,4,0,5,0,4,7,0,0,32,0,5,156,0.2689441437765892,-0.4833247368607589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.2735600000000016,77.81900000000005,278.105527688,66.03999999999999,11.561776733013529,6.430821981509849,4.36053374947396,3.0502485703979136,1.9428721864141167,11.561776733013529,6.430821981509849,4.36053374947396,3.0502485703979136,1.9428721864141167,0.17647058823529413,-2.979999999999999,14.429552842157404,6.977662646860928,3.5216426364213667,123.32545771949526,0,2,0,2,0,4,0,4,0,2,5,0,0,21,0,4,104,0.2037102514693718,-0.49676820623162155,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,4.339140000000003,100.46300000000001,349.1215121,80.60000000000001,14.410143114808129,8.330731478158846,5.915038104965668,4.382501871721362,3.0125531156991388,14.410143114808129,8.330731478158846,5.915038104965668,4.382501871721362,3.0125531156991388,0.08695652173913043,-4.069999999999999,17.743396644177704,7.873719101529711,3.358194737513122,157.66158637752105,0,3,0,2,0,4,0,4,0,3,5,0,0,27,0,4,128,0.21062320088742725,-0.4731258736352921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.0923000000000016,76.48350000000003,330.046671188,44.760000000000005,11.604815761999358,5.866057630853455,4.679859816886321,2.949634894060184,1.6208682309134663,13.190812301114061,6.781733159645144,5.5115205505309675,4.358562061568913,1.9931143833951137,0.5,-0.9100000000000001,16.14527915975677,7.028341063443028,4.026049388565823,121.72064542887561,0,1,0,1,0,4,0,5,0,1,6,0,0,19,0,4,106,0.3373417725198916,-0.4654175213067898,1,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.2398000000000016,65.84640000000002,287.015705408,52.370000000000005,9.436674285848905,4.810965950156193,4.0774210622627995,2.5964785569518734,1.4383679215858642,11.022670824963608,5.726641478947883,4.909081795907445,4.114895937190287,1.7027006781049814,0.45454545454545453,-0.9400000000000001,13.126401062416999,4.927886066928653,2.5940730871529647,102.89018224912803,0,1,0,1,0,3,0,5,0,1,4,0,0,16,0,4,88,0.26894255864225763,-0.3693111773859261,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.789680000000003,91.19800000000004,299.131014164,33.019999999999996,12.670416462187465,7.594842748064076,5.279641770685518,3.753623028191605,2.677385913929159,12.670416462187465,7.594842748064076,5.279641770685518,3.753623028191605,2.677385913929159,0.09523809523809523,-3.0499999999999985,14.869360111248907,7.285191697912846,3.588671414752795,136.14654278579044,0,3,0,1,0,2,0,2,0,3,5,0,0,23,0,2,112,0.19476707020739653,-0.4745710858284269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.899180000000003,80.52400000000004,265.146664228,33.019999999999996,12.128964577860083,6.715633559962676,5.135460126622284,4.153753349978158,2.5471514329236666,12.128964577860083,6.715633559962676,5.135460126622284,4.153753349978158,2.5471514329236666,0.2777777777777778,-2.11,14.302294745904305,5.897878744042263,2.453940804321604,120.18427492291626,0,2,0,2,0,2,0,2,0,2,4,0,0,20,0,2,102,0.09910918776551925,-0.38047910027327053,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.5429600000000008,71.14700000000005,258.136827816,66.04,11.511888680248868,6.127892061564329,4.446962687742307,3.1883091766656184,1.8303412568529625,11.511888680248868,6.127892061564329,4.446962687742307,3.1883091766656184,1.8303412568529625,0.4666666666666667,-1.88,15.178411214953275,6.894344176913592,3.318602639422156,113.72813197101765,0,1,0,2,0,4,0,4,0,1,6,0,0,19,0,4,100,0.16864879906913546,-0.3585936113514455,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.34856,66.54500000000003,244.121177752,66.03999999999999,10.80478189906232,5.567231889784507,4.4931737085773875,2.8833018326422004,1.6687547625714876,10.80478189906232,5.567231889784507,4.4931737085773875,2.8833018326422004,1.6687547625714876,0.42857142857142855,-1.88,14.182034739454094,6.160996177352532,3.0737725941858614,107.36318985662103,0,1,0,1,0,4,0,4,0,1,5,0,0,18,0,4,94,0.15538472246082427,-0.35859454561144277,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.3027800000000003,57.21900000000004,205.11027872,42.25,9.012268841941614,4.843625092034528,3.32225167380297,2.2721711767664616,1.366147133115888,9.012268841941614,4.843625092034528,3.32225167380297,2.2721711767664616,1.366147133115888,0.4166666666666667,-1.3699999999999997,11.703367571533382,6.177009675043365,3.3532923924022957,90.2407259463591,0,1,0,2,0,3,0,3,0,1,5,0,0,15,0,3,80,0.15287549097921252,-0.3585948256923427,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6.821000000000006,118.99300000000001,428.077577392,9.23,15.410568416455238,9.339453840550089,6.653039728981666,5.010589755879491,3.7031669013204542,16.99656495556994,10.25512936934178,7.484700462626312,5.884257887097657,4.711991962802867,0.07692307692307693,-2.8399999999999985,18.51992381198347,8.450621957950462,3.48091667111483,174.3136628016305,0,4,0,1,0,1,0,2,0,4,6,0,0,28,0,1,138,0.17046019447944316,-0.4775892188969463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,4.938200000000005,108.28540000000005,377.162708216,61.599999999999994,15.94756757638635,9.068815803345371,6.5594687755354455,5.037408671583272,3.747354696606387,15.94756757638635,9.068815803345371,6.5594687755354455,5.037408671583272,3.747354696606387,0.21739130434782608,-3.0199999999999996,19.73362635804684,8.77888392244359,3.6727885810786574,164.25036828512165,0,3,0,1,0,4,0,5,0,3,8,0,0,28,0,5,144,0.2689433464979147,-0.35864933738866417,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.945500000000001,67.99300000000005,238.156894564,27.69,11.10306004890244,5.9466374848518955,4.061095912680882,2.9044659471462855,1.7656416412648512,11.10306004890244,5.9466374848518955,4.061095912680882,2.9044659471462855,1.7656416412648512,0.5714285714285714,-0.9000000000000001,14.162111801242238,7.430585876587214,4.113126775765465,103.69157572319048,0,1,0,2,0,3,0,3,0,1,7,0,0,17,0,3,96,0.166069682738643,-0.3585353347455038,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4.635880000000004,83.96800000000005,329.041526232,33.019999999999996,11.506929050869308,6.40237703577711,5.1577923202877765,3.3081737825545074,1.871209697964718,13.092925589984013,7.318052564568799,5.989453053932422,4.639679678168522,2.351369246408897,0.23529411764705882,-1.7899999999999996,14.615610365285088,6.107870443192932,3.204315677170111,127.686880414161,0,2,0,1,0,2,0,3,0,2,4,0,0,20,0,2,102,0.16182459256643936,-0.4783395996569086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.403400000000002,77.67750000000005,270.12559443600003,35.53,11.705354344474397,6.492974755007932,4.527656999102634,3.2520064180379724,2.1137948260461266,11.705354344474397,6.492974755007932,4.527656999102634,3.2520064180379724,2.1137948260461266,0.23529411764705882,-2.1299999999999994,14.282719836642029,6.869377219927217,3.4548940761756786,118.7018204566016,0,2,0,1,0,3,0,3,0,2,5,0,0,20,0,3,104,0.3373417667999841,-0.46541752132197683,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.109280000000004,80.72200000000005,265.146664228,33.019999999999996,11.965827871043551,6.8626704475186955,5.096114659893443,3.5167987006734185,2.0328481452691234,11.965827871043551,6.8626704475186955,5.096114659893443,3.5167987006734185,2.0328481452691234,0.2777777777777778,-2.269999999999999,14.145720174486174,6.25278957737599,3.1859738414710472,120.18427492291627,0,2,0,1,0,2,0,2,0,2,5,0,0,20,0,2,102,0.11889085182675321,-0.4915841649517587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,2.8651800000000014,66.59700000000004,233.141578848,42.25,10.642025353938536,5.814968866337309,4.0067030856704795,2.860566172070284,1.6664478506162386,10.642025353938536,5.814968866337309,4.0067030856704795,2.860566172070284,1.6664478506162386,0.5,-1.37,13.693979526551503,7.053350060687155,3.8470001528096947,102.97061017515232,0,1,0,2,0,3,0,3,0,1,6,0,0,17,0,3,92,0.15287549369760223,-0.3585948256923427,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.8887600000000002,68.42340000000003,275.09060589600006,109.18,11.068492075490004,5.655987059204597,4.200469681517378,2.9042483349841177,1.6730395893997183,11.068492075490004,5.655987059204597,4.200469681517378,2.9042483349841177,1.6730395893997183,0.38461538461538464,-2.4799999999999995,15.577077625570773,6.61839289563535,3.094025408150759,115.65122346472423,0,1,0,2,0,6,0,7,0,1,6,0,0,20,0,7,104,0.2689437422614101,-0.35859361135144485,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8221,53.90400000000004,196.109944372,27.69,8.60306004890244,4.53773665448848,2.9281762749384455,1.8798703245547463,1.1607753865239339,8.60306004890244,4.53773665448848,2.9281762749384455,1.8798703245547463,1.1607753865239339,0.45454545454545453,-0.9000000000000001,11.176335877862595,6.538489539932459,3.8723402072432536,84.59674938000065,0,1,0,1,0,3,0,3,0,1,6,0,0,14,0,3,78,0.16355711969504647,-0.3585356176200837,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.82248,59.278400000000026,236.079706864,85.39,9.328385261176594,4.893601426117779,3.307644387491562,2.1478146478461877,1.2856712069023337,9.328385261176594,4.893601426117779,3.307644387491562,2.1478146478461877,1.2856712069023337,0.36363636363636365,-1.9699999999999998,13.096533599467731,6.577622210029302,3.828256686845248,98.52875955446228,0,1,0,1,0,5,0,6,0,1,6,0,0,17,0,6,90,0.2689433715902563,-0.3586650934569623,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.387400000000002,60.706000000000046,192.15141526,9.23,9.579456686788166,5.302686933992517,3.8246307665976023,2.989660078894283,1.5320424922338303,9.579456686788166,5.302686933992517,3.8246307665976023,2.989660078894283,1.5320424922338303,0.5384615384615384,-0.8200000000000001,11.25587253414264,5.1580384641968005,2.5827683036984133,87.0995431497801,0,1,0,2,0,1,0,1,0,1,4,0,0,14,0,1,78,0.06085349868743193,-0.3811231465257554,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3.008960000000002,81.63900000000005,292.121177752,66.03999999999999,12.268883514200077,6.817231889784506,4.734199112361827,3.497711435489429,2.454406991684695,12.268883514200077,6.817231889784506,4.734199112361827,3.497711435489429,2.454406991684695,0.2222222222222222,-2.659999999999999,15.723645190077436,7.377351854695993,2.8449943600368597,129.6903998338919,0,2,0,1,0,4,0,4,0,2,6,0,0,22,0,4,110,0.1730651146494527,-0.3585932917819401,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6.2147800000000055,122.58000000000001,405.17287897600005,42.25,17.310715560220206,10.149476901446416,7.227750402964584,5.406803955170303,3.813790591949965,17.310715560220206,10.149476901446416,7.227750402964584,5.406803955170303,3.813790591949965,0.10714285714285714,-3.8699999999999983,20.404706386276796,9.296970837104126,4.071413965228558,182.68212433575795,0,4,0,2,0,3,0,3,0,4,7,0,0,31,0,3,152,0.22638387521460704,-0.4624498679448452,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
